benchmark,analysis,tool,class,TP,FP,FN,TN,Total,sensitivity,specificity,precision,f1
GPS_benchmark,serotype_within,Pneumo-Typer,2,777,5,0,3086,777,1,0.9983824005176318,0.9936061381074168,0.996792815907633
GPS_benchmark,serotype_within,Pneumo-Typer,20,46,0,0,3822,46,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,20A,0,0,11,3857,11,0,1,NA,NA
GPS_benchmark,serotype_within,Pneumo-Typer,20B,0,0,33,3835,33,0,1,NA,NA
GPS_benchmark,serotype_within,Pneumo-Typer,21,44,0,0,3824,44,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,22A,4,0,0,3864,4,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,22F,230,0,0,3638,230,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,23A,15,0,0,3853,15,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,23B,40,0,1,3827,41,0.975609756097561,1,1,0.9876543209876543
GPS_benchmark,serotype_within,Pneumo-Typer,23F,82,3,0,3783,82,1,0.9992076069730587,0.9647058823529412,0.9820359281437125
GPS_benchmark,serotype_within,Pneumo-Typer,24,22,0,0,3846,22,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,24A,0,0,1,3867,1,0,1,NA,NA
GPS_benchmark,serotype_within,Pneumo-Typer,24F,0,1,5,3862,5,0,0.9997411338338079,0,NA
GPS_benchmark,serotype_within,Pneumo-Typer,25F,7,0,0,3861,7,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,27,3,0,0,3865,3,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,28A,7,0,0,3861,7,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,28F,6,0,0,3862,6,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,29,5,0,0,3863,5,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,3,490,2,0,3376,490,1,0.9994079336885732,0.9959349593495935,0.9979633401221996
GPS_benchmark,serotype_within,Pneumo-Typer,31,16,0,0,3852,16,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,33,100,0,0,3768,100,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,33B,4,4,0,3860,4,1,0.9989648033126294,0.5,0.6666666666666666
GPS_benchmark,serotype_within,Pneumo-Typer,33D,9,0,0,3859,9,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,33F,76,8,2,3782,78,0.9743589743589743,0.9978891820580474,0.9047619047619048,0.9382716049382716
GPS_benchmark,serotype_within,Pneumo-Typer,34,52,0,0,3816,52,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,35B,66,0,0,3802,66,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,35C,1,0,0,3867,1,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,35D,2,0,0,3866,2,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,35F,4,0,0,3864,4,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,37,4,1,0,3863,4,1,0.9997412008281573,0.8,0.888888888888889
GPS_benchmark,serotype_within,Pneumo-Typer,38,61,0,0,3807,61,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,39,1,0,0,3867,1,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,4,501,0,4,3363,505,0.9920792079207921,1,1,0.9960238568588469
GPS_benchmark,serotype_within,Pneumo-Typer,40,1,0,0,3867,1,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,45,3,0,0,3865,3,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,46,6,0,3,3859,9,0.6666666666666666,1,1,0.8
GPS_benchmark,serotype_within,Pneumo-Typer,48,2,0,0,3866,2,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,5,323,0,0,3545,323,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,6A,107,1,1,3759,108,0.9907407407407407,0.9997340425531915,0.9907407407407407,0.9907407407407407
GPS_benchmark,serotype_within,Pneumo-Typer,6B,125,4,0,3739,125,1,0.9989313384985306,0.9689922480620154,0.9842519685039369
GPS_benchmark,serotype_within,Pneumo-Typer,6C,48,0,1,3819,49,0.9795918367346939,1,1,0.9896907216494846
GPS_benchmark,serotype_within,Pneumo-Typer,6D,4,0,0,3864,4,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,6E,0,0,2,3866,2,0,1,NA,NA
GPS_benchmark,serotype_within,Pneumo-Typer,7B,2,0,0,3866,2,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,7C,63,0,0,3805,63,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,7F,128,0,0,3740,128,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,8,574,0,0,3294,574,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,9L,11,0,0,3857,11,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,9N,127,0,0,3741,127,1,1,1,1
GPS_benchmark,serotype_within,Pneumo-Typer,9V,70,0,0,3798,70,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,1,1789,1,2,2076,1791,0.9988833054159687,0.9995185363505056,0.9994413407821229,0.9991622451829097
GPS_benchmark,serotype_within,SeroBA,10A,129,0,1,3738,130,0.9923076923076923,1,1,0.9961389961389961
GPS_benchmark,serotype_within,SeroBA,10B,12,0,0,3856,12,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,10F,5,0,0,3863,5,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,11,55,0,0,3813,55,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,11A,44,2,0,3822,44,1,0.9994769874476988,0.9565217391304348,0.9777777777777777
GPS_benchmark,serotype_within,SeroBA,11B,4,2,0,3862,4,1,0.9994824016563147,0.6666666666666666,0.8
GPS_benchmark,serotype_within,SeroBA,11C,1,2,0,3865,1,1,0.9994828032066201,0.3333333333333333,0.5
GPS_benchmark,serotype_within,SeroBA,11E,4,2,0,3862,4,1,0.9994824016563147,0.6666666666666666,0.8
GPS_benchmark,serotype_within,SeroBA,12F,264,0,0,3604,264,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,13,40,0,0,3828,40,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,14,320,0,0,3548,320,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,15A,81,0,0,3787,81,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,15B,21,0,1,3846,22,0.9545454545454546,1,1,0.9767441860465117
GPS_benchmark,serotype_within,SeroBA,15C,11,0,0,3857,11,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,15F,2,0,0,3866,2,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,16F,80,0,0,3788,80,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,17F,62,0,0,3806,62,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,18A,8,0,1,3859,9,0.8888888888888888,1,1,0.9411764705882353
GPS_benchmark,serotype_within,SeroBA,18B,2,0,0,3866,2,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,18C,35,1,0,3832,35,1,0.9997391077484998,0.9722222222222222,0.9859154929577464
GPS_benchmark,serotype_within,SeroBA,18F,2,0,0,3866,2,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,19A,130,1,3,3734,133,0.9774436090225563,0.9997322623828648,0.9923664122137404,0.9848484848484848
GPS_benchmark,serotype_within,SeroBA,19B,6,0,0,3862,6,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,19F,229,3,1,3635,230,0.9956521739130435,0.9991753710830127,0.9870689655172413,0.9913419913419914
GPS_benchmark,serotype_within,SeroBA,2,776,0,1,3091,777,0.9987129987129987,1,1,0.9993560849967803
GPS_benchmark,serotype_within,SeroBA,20,46,0,0,3822,46,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,20A,6,0,5,3857,11,0.5454545454545454,1,1,0.7058823529411764
GPS_benchmark,serotype_within,SeroBA,20B,33,7,0,3828,33,1,0.9981747066492829,0.825,0.9041095890410958
GPS_benchmark,serotype_within,SeroBA,21,44,0,0,3824,44,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,22A,4,0,0,3864,4,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,22F,230,0,0,3638,230,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,23A,15,0,0,3853,15,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,23B,41,1,0,3826,41,1,0.9997386987196237,0.9761904761904762,0.9879518072289156
GPS_benchmark,serotype_within,SeroBA,23F,80,0,2,3786,82,0.975609756097561,1,1,0.9876543209876543
GPS_benchmark,serotype_within,SeroBA,24,22,0,0,3846,22,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,24A,0,0,1,3867,1,0,1,NA,NA
GPS_benchmark,serotype_within,SeroBA,24F,5,17,0,3846,5,1,0.9955992751747347,0.22727272727272727,0.37037037037037035
GPS_benchmark,serotype_within,SeroBA,25F,7,0,0,3861,7,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,27,3,0,0,3865,3,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,28A,7,0,0,3861,7,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,28F,6,0,0,3862,6,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,29,5,0,0,3863,5,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,3,488,0,2,3378,490,0.9959183673469387,1,1,0.9979550102249488
GPS_benchmark,serotype_within,SeroBA,31,16,0,0,3852,16,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,33,100,0,0,3768,100,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,33B,4,0,0,3864,4,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,33D,9,0,0,3859,9,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,33F,76,9,2,3781,78,0.9743589743589743,0.9976253298153034,0.8941176470588236,0.9325153374233129
GPS_benchmark,serotype_within,SeroBA,34,51,0,1,3816,52,0.9807692307692307,1,1,0.9902912621359222
GPS_benchmark,serotype_within,SeroBA,35B,66,0,0,3802,66,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,35C,1,0,0,3867,1,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,35D,2,0,0,3866,2,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,35F,4,0,0,3864,4,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,37,4,0,0,3864,4,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,38,61,0,0,3807,61,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,39,1,0,0,3867,1,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,4,504,0,1,3363,505,0.998019801980198,1,1,0.9990089197224975
GPS_benchmark,serotype_within,SeroBA,40,1,0,0,3867,1,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,45,3,0,0,3865,3,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,46,9,0,0,3859,9,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,48,2,0,0,3866,2,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,5,322,0,1,3545,323,0.9969040247678018,1,1,0.9984496124031007
GPS_benchmark,serotype_within,SeroBA,6A,108,0,0,3760,108,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,6B,124,2,1,3741,125,0.992,0.9994656692492653,0.9841269841269841,0.9880478087649401
GPS_benchmark,serotype_within,SeroBA,6C,49,0,0,3819,49,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,6D,3,0,1,3864,4,0.75,1,1,0.8571428571428571
GPS_benchmark,serotype_within,SeroBA,6E,0,0,2,3866,2,0,1,NA,NA
GPS_benchmark,serotype_within,SeroBA,7B,1,1,1,3865,2,0.5,0.9997413347128815,0.5,0.5
GPS_benchmark,serotype_within,SeroBA,7C,62,1,1,3804,63,0.9841269841269841,0.9997371879106439,0.9841269841269841,0.9841269841269841
GPS_benchmark,serotype_within,SeroBA,7F,128,0,0,3740,128,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,8,574,0,0,3294,574,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,9L,11,1,0,3856,11,1,0.9997407311381903,0.9166666666666666,0.9565217391304348
GPS_benchmark,serotype_within,SeroBA,9N,127,0,0,3741,127,1,1,1,1
GPS_benchmark,serotype_within,SeroBA,9V,69,0,1,3798,70,0.9857142857142858,1,1,0.9928057553956835
GPS_benchmark,serotype_within,SeroCall,1,1790,11,1,2066,1791,0.9994416527079844,0.994703899855561,0.9938922820655192,0.9966592427616926
GPS_benchmark,serotype_within,SeroCall,10A,130,0,0,3738,130,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,10B,12,0,0,3856,12,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,10F,5,0,0,3863,5,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,11,55,0,0,3813,55,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,11A,43,6,1,3818,44,0.9772727272727273,0.9984309623430963,0.8775510204081632,0.9247311827956989
GPS_benchmark,serotype_within,SeroCall,11B,4,0,0,3864,4,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,11C,1,0,0,3867,1,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,11E,0,0,4,3864,4,0,1,NA,NA
GPS_benchmark,serotype_within,SeroCall,12F,264,1,0,3603,264,1,0.9997225305216426,0.9962264150943396,0.998109640831758
GPS_benchmark,serotype_within,SeroCall,13,40,0,0,3828,40,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,14,320,0,0,3548,320,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,15A,81,0,0,3787,81,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,15B,21,11,1,3835,22,0.9545454545454546,0.9971398855954238,0.65625,0.7777777777777778
GPS_benchmark,serotype_within,SeroCall,15C,11,21,0,3836,11,1,0.9945553539019963,0.34375,0.5116279069767442
GPS_benchmark,serotype_within,SeroCall,15F,2,0,0,3866,2,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,16F,80,0,0,3788,80,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,17F,62,0,0,3806,62,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,18A,9,0,0,3859,9,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,18B,0,3,2,3863,2,0,0.9992240041386445,0,NA
GPS_benchmark,serotype_within,SeroCall,18C,32,2,3,3831,35,0.9142857142857143,0.9994782154969998,0.9411764705882353,0.9275362318840579
GPS_benchmark,serotype_within,SeroCall,18F,2,0,0,3866,2,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,19A,133,0,0,3735,133,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,19B,6,0,0,3862,6,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,19F,228,0,2,3638,230,0.991304347826087,1,1,0.9956331877729258
GPS_benchmark,serotype_within,SeroCall,2,777,6,0,3085,777,1,0.9980588806211582,0.9923371647509579,0.9961538461538463
GPS_benchmark,serotype_within,SeroCall,20,46,0,0,3822,46,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,20A,0,0,11,3857,11,0,1,NA,NA
GPS_benchmark,serotype_within,SeroCall,20B,0,0,33,3835,33,0,1,NA,NA
GPS_benchmark,serotype_within,SeroCall,21,44,0,0,3824,44,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,22A,4,0,0,3864,4,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,22F,230,0,0,3638,230,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,23A,15,0,0,3853,15,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,23B,40,2,1,3825,41,0.975609756097561,0.9994773974392475,0.9523809523809523,0.963855421686747
GPS_benchmark,serotype_within,SeroCall,23F,82,1,0,3785,82,1,0.9997358689910195,0.9879518072289156,0.993939393939394
GPS_benchmark,serotype_within,SeroCall,24,22,0,0,3846,22,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,24A,1,21,0,3846,1,1,0.9945694336695112,0.045454545454545456,0.08695652173913045
GPS_benchmark,serotype_within,SeroCall,24F,5,17,0,3846,5,1,0.9955992751747347,0.22727272727272727,0.37037037037037035
GPS_benchmark,serotype_within,SeroCall,25F,7,0,0,3861,7,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,27,3,0,0,3865,3,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,28A,7,0,0,3861,7,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,28F,6,0,0,3862,6,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,29,5,0,0,3863,5,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,3,488,2,2,3376,490,0.9959183673469387,0.9994079336885732,0.9959183673469387,0.9959183673469387
GPS_benchmark,serotype_within,SeroCall,31,16,0,0,3852,16,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,33,97,0,3,3768,100,0.97,1,1,0.9847715736040609
GPS_benchmark,serotype_within,SeroCall,33B,0,5,4,3859,4,0,0.9987060041407867,0,NA
GPS_benchmark,serotype_within,SeroCall,33D,4,4,5,3855,9,0.4444444444444444,0.9989634620367971,0.5,0.47058823529411764
GPS_benchmark,serotype_within,SeroCall,33F,65,9,13,3781,78,0.8333333333333334,0.9976253298153034,0.8783783783783784,0.855263157894737
GPS_benchmark,serotype_within,SeroCall,34,52,0,0,3816,52,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,35B,66,2,0,3800,66,1,0.9994739610731194,0.9705882352941176,0.9850746268656716
GPS_benchmark,serotype_within,SeroCall,35C,1,0,0,3867,1,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,35D,0,0,2,3866,2,0,1,NA,NA
GPS_benchmark,serotype_within,SeroCall,35F,4,0,0,3864,4,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,37,4,4,0,3860,4,1,0.9989648033126294,0.5,0.6666666666666666
GPS_benchmark,serotype_within,SeroCall,38,61,0,0,3807,61,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,39,1,0,0,3867,1,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,4,502,0,3,3363,505,0.994059405940594,1,1,0.997020854021847
GPS_benchmark,serotype_within,SeroCall,40,1,0,0,3867,1,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,45,3,0,0,3865,3,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,46,6,0,3,3859,9,0.6666666666666666,1,1,0.8
GPS_benchmark,serotype_within,SeroCall,48,2,0,0,3866,2,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,5,322,0,1,3545,323,0.9969040247678018,1,1,0.9984496124031007
GPS_benchmark,serotype_within,SeroCall,6A,108,4,0,3756,108,1,0.9989361702127659,0.9642857142857143,0.9818181818181818
GPS_benchmark,serotype_within,SeroCall,6B,120,2,5,3741,125,0.96,0.9994656692492653,0.9836065573770492,0.97165991902834
GPS_benchmark,serotype_within,SeroCall,6C,49,0,0,3819,49,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,6D,4,0,0,3864,4,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,6E,2,119,0,3747,2,1,0.9692188308329023,0.01652892561983471,0.032520325203252036
GPS_benchmark,serotype_within,SeroCall,7B,2,0,0,3866,2,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,7C,63,0,0,3805,63,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,7F,128,0,0,3740,128,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,8,574,0,0,3294,574,1,1,1,1
GPS_benchmark,serotype_within,SeroCall,9L,10,0,1,3857,11,0.9090909090909091,1,1,0.9523809523809523
GPS_benchmark,serotype_within,SeroCall,9N,127,1,0,3740,127,1,0.9997326917936381,0.9921875,0.996078431372549
GPS_benchmark,serotype_within,SeroCall,9V,68,0,2,3798,70,0.9714285714285714,1,1,0.9855072463768115
GPS_benchmark,serogroup_within,ALLCAPS,1,1753,59,38,2018,1791,0.9787828029034059,0.9715936446798267,0.967439293598234,0.9730779905634194
GPS_benchmark,serogroup_within,ALLCAPS,10,144,9,3,3712,147,0.9795918367346939,0.9975812953507122,0.9411764705882353,0.96
GPS_benchmark,serogroup_within,ALLCAPS,11,51,2,4,3811,55,0.9272727272727272,0.999475478625754,0.9622641509433962,0.9444444444444444
GPS_benchmark,serogroup_within,ALLCAPS,12,259,9,5,3595,264,0.9810606060606061,0.9975027746947835,0.9664179104477612,0.9736842105263158
GPS_benchmark,serogroup_within,ALLCAPS,13,39,1,1,3827,40,0.975,0.9997387669801463,0.975,0.975
GPS_benchmark,serogroup_within,ALLCAPS,14,308,7,12,3541,320,0.9625,0.9980270574971815,0.9777777777777777,0.9700787401574803
GPS_benchmark,serogroup_within,ALLCAPS,15,111,13,5,3739,116,0.9568965517241379,0.9965351812366737,0.8951612903225806,0.925
GPS_benchmark,serogroup_within,ALLCAPS,16,78,2,2,3786,80,0.975,0.9994720168954594,0.975,0.975
GPS_benchmark,serogroup_within,ALLCAPS,17,61,2,1,3804,62,0.9838709677419355,0.999474513925381,0.9682539682539683,0.976
GPS_benchmark,serogroup_within,ALLCAPS,18,48,10,0,3810,48,1,0.9973821989528796,0.8275862068965517,0.9056603773584906
GPS_benchmark,serogroup_within,ALLCAPS,19,347,25,22,3474,369,0.940379403794038,0.9928551014575593,0.9327956989247311,0.9365721997300944
GPS_benchmark,serogroup_within,ALLCAPS,2,733,15,44,3076,777,0.9433719433719434,0.9951472015528955,0.9799465240641712,0.9613114754098362
GPS_benchmark,serogroup_within,ALLCAPS,20,43,2,3,3820,46,0.9347826086956522,0.9994767137624281,0.9555555555555556,0.945054945054945
GPS_benchmark,serogroup_within,ALLCAPS,21,39,0,5,3824,44,0.8863636363636364,1,1,0.9397590361445783
GPS_benchmark,serogroup_within,ALLCAPS,22,227,3,7,3631,234,0.9700854700854701,0.9991744634012107,0.9869565217391304,0.978448275862069
GPS_benchmark,serogroup_within,ALLCAPS,23,122,5,16,3725,138,0.8840579710144928,0.9986595174262735,0.9606299212598425,0.9207547169811321
GPS_benchmark,serogroup_within,ALLCAPS,24,12,3,10,3843,22,0.5454545454545454,0.999219968798752,0.8,0.6486486486486486
GPS_benchmark,serogroup_within,ALLCAPS,25,6,1,1,3860,7,0.8571428571428571,0.9997409997409997,0.8571428571428571,0.8571428571428571
GPS_benchmark,serogroup_within,ALLCAPS,27,3,1,0,3864,3,1,0.9997412677878396,0.75,0.8571428571428571
GPS_benchmark,serogroup_within,ALLCAPS,28,8,0,5,3855,13,0.6153846153846154,1,1,0.761904761904762
GPS_benchmark,serogroup_within,ALLCAPS,29,4,0,1,3863,5,0.8,1,1,0.888888888888889
GPS_benchmark,serogroup_within,ALLCAPS,3,465,15,25,3363,490,0.9489795918367347,0.9955595026642984,0.96875,0.9587628865979382
GPS_benchmark,serogroup_within,ALLCAPS,31,16,1,0,3851,16,1,0.9997403946002077,0.9411764705882353,0.9696969696969697
GPS_benchmark,serogroup_within,ALLCAPS,33,98,3,2,3765,100,0.98,0.9992038216560509,0.9702970297029703,0.9751243781094527
GPS_benchmark,serogroup_within,ALLCAPS,34,51,4,1,3812,52,0.9807692307692307,0.9989517819706499,0.9272727272727272,0.9532710280373831
GPS_benchmark,serogroup_within,ALLCAPS,35,68,2,5,3793,73,0.9315068493150684,0.9994729907773386,0.9714285714285714,0.9510489510489512
GPS_benchmark,serogroup_within,ALLCAPS,37,3,0,1,3864,4,0.75,1,1,0.8571428571428571
GPS_benchmark,serogroup_within,ALLCAPS,38,60,1,1,3806,61,0.9836065573770492,0.9997373259784608,0.9836065573770492,0.9836065573770492
GPS_benchmark,serogroup_within,ALLCAPS,39,0,0,1,3867,1,0,1,NA,NA
GPS_benchmark,serogroup_within,ALLCAPS,4,478,22,27,3341,505,0.9465346534653465,0.9934582218257508,0.956,0.9512437810945273
GPS_benchmark,serogroup_within,ALLCAPS,40,0,1,1,3866,1,0,0.99974140160331,0,NA
GPS_benchmark,serogroup_within,ALLCAPS,45,3,0,0,3865,3,1,1,1,1
GPS_benchmark,serogroup_within,ALLCAPS,46,8,2,1,3857,9,0.8888888888888888,0.9994817310183985,0.8,0.8421052631578948
GPS_benchmark,serogroup_within,ALLCAPS,48,1,0,1,3866,2,0.5,1,1,0.6666666666666666
GPS_benchmark,serogroup_within,ALLCAPS,5,314,15,9,3530,323,0.9721362229102167,0.995768688293371,0.9544072948328267,0.9631901840490797
GPS_benchmark,serogroup_within,ALLCAPS,6,353,24,24,3467,377,0.9363395225464191,0.9931251790317961,0.9363395225464191,0.9363395225464191
GPS_benchmark,serogroup_within,ALLCAPS,7,193,6,7,3662,200,0.965,0.9983642311886587,0.9698492462311558,0.9674185463659147
GPS_benchmark,serogroup_within,ALLCAPS,8,564,15,10,3279,574,0.9825783972125436,0.9954462659380692,0.9740932642487047,0.9783174327840417
GPS_benchmark,serogroup_within,ALLCAPS,9,554,34,29,3251,583,0.9502572898799314,0.9896499238964992,0.9421768707482994,0.946199829205807
GPS_benchmark,serogroup_within,PfaSTer,1,1764,8,27,2069,1791,0.9849246231155779,0.9961482908040443,0.9954853273137697,0.9901768172888016
GPS_benchmark,serogroup_within,PfaSTer,10,146,0,1,3721,147,0.9931972789115646,1,1,0.9965870307167235
GPS_benchmark,serogroup_within,PfaSTer,11,54,0,1,3813,55,0.9818181818181818,1,1,0.9908256880733944
GPS_benchmark,serogroup_within,PfaSTer,12,264,0,0,3604,264,1,1,1,1
GPS_benchmark,serogroup_within,PfaSTer,13,40,0,0,3828,40,1,1,1,1
GPS_benchmark,serogroup_within,PfaSTer,14,317,1,3,3547,320,0.990625,0.9997181510710259,0.9968553459119497,0.9937304075235109
GPS_benchmark,serogroup_within,PfaSTer,15,113,0,3,3752,116,0.9741379310344828,1,1,0.9868995633187774
GPS_benchmark,serogroup_within,PfaSTer,16,78,0,2,3788,80,0.975,1,1,0.9873417721518987
GPS_benchmark,serogroup_within,PfaSTer,17,62,0,0,3806,62,1,1,1,1
GPS_benchmark,serogroup_within,PfaSTer,18,47,0,1,3820,48,0.9791666666666666,1,1,0.9894736842105264
GPS_benchmark,serogroup_within,PfaSTer,19,349,0,20,3499,369,0.94579945799458,1,1,0.9721448467966574
GPS_benchmark,serogroup_within,PfaSTer,2,768,4,9,3087,777,0.9884169884169884,0.9987059204141054,0.9948186528497409,0.9916074887023887
GPS_benchmark,serogroup_within,PfaSTer,20,46,0,0,3822,46,1,1,1,1
GPS_benchmark,serogroup_within,PfaSTer,21,44,0,0,3824,44,1,1,1,1
GPS_benchmark,serogroup_within,PfaSTer,22,232,0,2,3634,234,0.9914529914529915,1,1,0.9957081545064378
